name,baseType,weighted_listings,total_listings,max_listings,total_count,leagues_seen,avg_weighted_listings
Stormshroud,Viridian Jewel,5175.400000000001,8694,5263,858,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1293.8500000000001
Glorious Vanity,Timeless Jewel,246924.95,450384,316250,1198,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",61731.2375
Brutal Restraint,Timeless Jewel,207759.35,382159,272009,1198,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",51939.8375
Lethal Pride,Timeless Jewel,240844.35000000003,412632,260607,1198,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",60211.08750000001
Bound By Destiny,Prismatic Jewel,31.049999999999997,46,34,45,"{'Hardcore Mercenaries', 'Standard', 'Mercenaries'}",10.35
Seething Fury,Viridian Jewel,6305.9,10859,6920,675,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1576.475
Natural Affinity,Small Cluster Jewel,6371.25,12205,9195,825,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1592.8125
Primordial Harmony,Cobalt Jewel,22832.75,31072,20796,827,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",5708.1875
The Golden Rule,Viridian Jewel,14437.25,27044,19583,1169,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3609.3125
Replica Powerlessness,Cobalt Jewel,472.65000000000003,826,525,92,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",118.16250000000001
Firesong,Crimson Jewel,4539.25,8683,6478,706,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1134.8125
Hidden Potential,Viridian Jewel,6750.450000000001,10406,5172,672,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1687.6125000000002
Starlight Chalice,Iron Flask,659.35,965,540,127,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",164.8375
Sin's Rebirth,Stibnite Flask,2789.35,4271,2122,351,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",697.3375
Zerphi's Last Breath,Grand Mana Flask,4338.95,5883,3684,406,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1084.7375
Vorana's Preparation,Iron Flask,1462.4,2269,1085,259,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",365.6
Rotgut,Quicksilver Flask,19116.4,29401,13699,1204,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",4779.1
The Sorrow of the Divine,Sulphur Flask,20111.0,35740,22619,1217,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",5027.75
Augmented Distant Memory,Synthesised Map,14275.55,31524,28079,1037,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3568.8875
The Twilight Temple,Moon Temple Map,5962.25,11308,4972,648,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1490.5625
The Beachhead,Harbinger Map,17649.15,24186,13127,1058,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",4412.2875
"Caer Blaidd, Wolfpack's Den",Underground River Map,8008.300000000001,14921,7414,837,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2002.0750000000003
Oba's Cursed Trove,Underground Sea Map,10999.05,19934,9405,1125,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2749.7625
Death and Taxes,Necropolis Map,9727.650000000001,17757,9019,980,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2431.9125000000004
Maelström of Chaos,Atoll Map,12911.100000000002,22736,6996,1278,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",3227.7750000000005
Hall of Grandmasters,Promenade Map,7497.700000000001,12109,5731,905,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",1874.4250000000002
Hallowed Ground,Cemetery Map,9078.550000000001,17204,6344,989,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2269.6375000000003
Mao Kun,Shore Map,11544.949999999999,20869,8167,1237,"{'Hardcore Mercenaries', 'Settlers', 'Standard', 'Mercenaries'}",2886.2374999999997
Demigod's Stride,Golden Caligae,12.6,14,14,1,{'Standard'},12.6
Esh's Visage,Vaal Spirit Shield,1698.9,2306,1515,138,"{'Standard', 'Settlers'}",849.45
The Snowblind Grace,Coronal Leather,1485.0,1650,1537,73,{'Standard'},1485.0
Saqawal's Talons,Hydrascale Boots,2093.5,2836,1875,201,"{'Standard', 'Settlers', 'Mercenaries'}",697.8333333333334
Demigod's Dominance,Golden Mantle,258.3,287,199,22,{'Standard'},258.3
Demigod's Touch,Golden Bracers,42.300000000000004,47,47,10,{'Standard'},42.300000000000004
Craiceann's Tracks,Goliath Greaves,1604.5000000000002,2323,1316,141,"{'Standard', 'Settlers', 'Mercenaries'}",534.8333333333334
Demigod's Triumph,Golden Wreath,51.300000000000004,57,57,4,{'Standard'},51.300000000000004
Titucus Span,Reinforced Tower Shield,20.7,23,23,1,{'Standard'},20.7
The Celestial Brace,Goliath Gauntlets,2376.5,5150,4438,405,"{'Standard', 'Settlers'}",1188.25
Slavedriver's Hand,Ambush Mitts,821.1000000000001,1109,727,103,"{'Standard', 'Settlers'}",410.55000000000007
Fenumus' Toxins,Necromancer Circlet,1429.3,2068,1178,138,"{'Standard', 'Settlers', 'Mercenaries'}",476.43333333333334
Craiceann's Carapace,Golden Plate,2745.6,3755,1478,279,"{'Standard', 'Settlers', 'Mercenaries'}",915.1999999999999
Architect's Hand,Strapped Mitts,475.2,528,493,21,{'Standard'},475.2
The Unshattered Will,Archon Kite Shield,1288.0,1510,1343,113,"{'Standard', 'Settlers'}",644.0
Farrul's Fur,Triumphant Lamellar,5446.299999999999,8308,2395,686,"{'Standard', 'Settlers', 'Mercenaries'}",1815.4333333333332
Craiceann's Chitin,Magistrate Crown,1469.0,1980,1318,124,"{'Standard', 'Settlers', 'Mercenaries'}",489.6666666666667
Demigod's Beacon,Golden Flame,126.9,141,141,19,{'Standard'},126.9
Saqawal's Flock,Silken Hood,1550.5,2169,1320,142,"{'Standard', 'Settlers', 'Mercenaries'}",516.8333333333334
Crystal Vault,Latticed Ringmail,525.6,584,395,34,{'Standard'},525.6
Fenumus' Shroud,Widowsilk Robe,1281.0,1697,883,126,"{'Standard', 'Settlers', 'Mercenaries'}",427.0
Soul Ascension,Carnal Mitts,1390.9,2803,2232,246,"{'Standard', 'Settlers', 'Mercenaries'}",463.6333333333334
Shroud of the Lightless,Carnal Armour,4118.7,5975,2310,472,"{'Standard', 'Settlers', 'Mercenaries'}",1372.8999999999999
Replica Forbidden Shako,Great Crown,223.20000000000002,248,248,17,{'Standard'},223.20000000000002
Atziri's Splendour,Sacrificial Garb,10027.8,16409,1309,972,"{'Standard', 'Settlers', 'Mercenaries'}",3342.6
Spinehail,Vile Arrow Quiver,62.7,103,100,103,"{'Standard', 'Mercenaries'}",31.35
Stasis Prison,Carnal Armour,426.20000000000005,663,224,118,"{'Standard', 'Settlers'}",213.10000000000002
Annihilation's Approach,Dragonscale Boots,1808.6,3636,2872,340,"{'Standard', 'Settlers', 'Mercenaries'}",602.8666666666667
Fox's Fortune,Wild Leather,509.4,566,398,48,{'Standard'},509.4
Replica Farrul's Fur,Triumphant Lamellar,1678.3000000000002,2817,1007,365,"{'Standard', 'Settlers', 'Mercenaries'}",559.4333333333334
Deshret's Vise,Steel Gauntlets,95.4,106,106,4,{'Standard'},95.4
Seven Teachings,Waxed Garb,112.5,170,135,170,"{'Standard', 'Mercenaries'}",56.25
The Apostate,Cabalist Regalia,1101.7,2420,1742,256,"{'Standard', 'Settlers', 'Mercenaries'}",367.23333333333335
Kaom's Command,Siege Helmet,876.4,2151,2119,78,"{'Standard', 'Settlers'}",438.2
Craiceann's Pincers,Titan Gauntlets,1438.3999999999999,2003,1237,127,"{'Standard', 'Settlers', 'Mercenaries'}",479.46666666666664
The Formless Inferno,Royal Burgonet,1425.1000000000001,1814,1351,102,"{'Standard', 'Settlers'}",712.5500000000001
Rotting Legion,Loricated Ringmail,1390.5,1545,1261,88,{'Standard'},1390.5
Hateforge,Ancient Gauntlets,564.9000000000001,873,441,173,"{'Standard', 'Settlers', 'Mercenaries'}",188.30000000000004
Cloak of Tawm'r Isley,Savant's Robe,1161.3000000000002,1769,650,121,"{'Standard', 'Settlers', 'Mercenaries'}",387.1000000000001
Indigon,Hubris Circlet,8016.8,10738,7399,613,"{'Standard', 'Settlers', 'Mercenaries'}",2672.266666666667
Greedtrap,Velvet Slippers,274.5,305,288,14,{'Standard'},274.5
Esh's Mirror,Thorium Spirit Shield,2459.7000000000003,2733,2707,152,{'Standard'},2459.7000000000003
Doryani's Delusion,Slink Boots,1911.8000000000002,3371,2240,170,"{'Standard', 'Settlers', 'Mercenaries'}",637.2666666666668
The Oak,Plank Kite Shield,531.0,590,546,65,{'Standard'},531.0
Svalinn,Girded Tower Shield,5095.400000000001,11824,11081,815,"{'Standard', 'Settlers', 'Mercenaries'}",1698.466666666667
Thirst for Horrors,War Buckler,371.7,413,413,18,{'Standard'},371.7
Hands of the High Templar,Crusader Gloves,3114.9,5313,3268,350,"{'Standard', 'Settlers', 'Mercenaries'}",1038.3
Ravenous Passion,Zealot Helmet,2991.9,6498,5582,419,"{'Standard', 'Settlers', 'Mercenaries'}",997.3000000000001
The Surrender,Ezomyte Tower Shield,2700.6,3566,2484,253,"{'Standard', 'Settlers', 'Mercenaries'}",900.1999999999999
Wildwrap,Strapped Leather,1133.1,1259,703,84,{'Standard'},1133.1
Echoes of Creation,Royal Burgonet,4509.1,9320,7624,562,"{'Standard', 'Settlers', 'Mercenaries'}",1503.0333333333335
Doryani's Delusion,Sorcerer Boots,3161.7,5124,2883,305,"{'Standard', 'Settlers', 'Mercenaries'}",1053.8999999999999
Doryani's Delusion,Titan Greaves,2258.7,4007,2676,223,"{'Standard', 'Settlers', 'Mercenaries'}",752.9
Mask of the Stitched Demon,Magistrate Crown,768.8,1040,570,95,"{'Standard', 'Settlers', 'Mercenaries'}",256.26666666666665
Atziri's Reflection,Golden Buckler,2968.5,4176,2295,481,"{'Standard', 'Settlers', 'Mercenaries'}",989.5
Wall of Brambles,Plate Vest,763.2,848,539,41,{'Standard'},763.2
The Admiral,Varnished Coat,1653.6,2574,1296,209,"{'Standard', 'Settlers', 'Mercenaries'}",551.1999999999999
Replica Hyrri's Ire,Zodiac Leather,1456.6000000000001,3052,1420,323,"{'Standard', 'Settlers', 'Mercenaries'}",485.53333333333336
Atziri's Acuity,Vaal Gauntlets,3061.3,4548,2249,309,"{'Standard', 'Settlers', 'Mercenaries'}",1020.4333333333334
Expedition's End,Sentinel Jacket,946.9000000000001,1485,674,161,"{'Standard', 'Settlers', 'Mercenaries'}",315.6333333333334
Pragmatism,Colosseum Plate,3315.3,7171,6015,539,"{'Standard', 'Settlers', 'Mercenaries'}",1105.1000000000001
Gruthkul's Pelt,Wyrmscale Doublet,4728.299999999999,7869,3950,617,"{'Standard', 'Settlers', 'Mercenaries'}",1576.0999999999997
Replica Shroud of the Lightless,Carnal Armour,579.2,774,526,137,"{'Standard', 'Settlers', 'Mercenaries'}",193.0666666666667
The Squire,Elegant Round Shield,2392.2,3324,2120,478,"{'Standard', 'Settlers', 'Mercenaries'}",797.4
Ezomyte Hold,Iron Hat,351.90000000000003,391,391,23,{'Standard'},351.90000000000003
Mask of the Spirit Drinker,Magistrate Crown,1318.8,2173,1266,185,"{'Standard', 'Settlers', 'Mercenaries'}",439.59999999999997
Replica Alberon's Warpath,Soldier Boots,1697.8000000000002,2514,1364,354,"{'Standard', 'Settlers', 'Mercenaries'}",565.9333333333334
Garb of the Ephemeral,Savant's Robe,8205.300000000001,16768,13182,758,"{'Standard', 'Settlers', 'Mercenaries'}",2735.1000000000004
Replica Perfect Form,Zodiac Leather,1324.0,2091,925,298,"{'Standard', 'Settlers', 'Mercenaries'}",441.3333333333333
Crest of Desire,Fluted Bascinet,1402.4,2288,1292,281,"{'Standard', 'Settlers', 'Mercenaries'}",467.4666666666667
Olroth's Charge,Runic Sollerets,447.20000000000005,744,404,116,"{'Standard', 'Settlers', 'Mercenaries'}",149.0666666666667
The Immortal Will,Archon Kite Shield,416.7,488,443,49,"{'Standard', 'Settlers'}",208.35
The Tempest's Liberation,Callous Mask,354.6,424,370,32,"{'Standard', 'Settlers'}",177.3
Replica Tukohama's Fortress,Ebony Tower Shield,309.9,463,241,74,"{'Standard', 'Settlers', 'Mercenaries'}",103.3
Mask of the Spirit Drinker,Crusader Helmet,575.1,639,601,40,{'Standard'},575.1
Viridi's Veil,Praetor Crown,6412.300000000001,9203,5302,628,"{'Standard', 'Settlers', 'Mercenaries'}",2137.433333333334
The Eternity Shroud,Blood Raiment,2528.1,3670,1437,241,"{'Standard', 'Settlers', 'Mercenaries'}",842.6999999999999
Crown of the Tyrant,Magistrate Crown,1090.6000000000001,1666,848,166,"{'Standard', 'Settlers', 'Mercenaries'}",363.53333333333336
Faithguard,Runic Helm,749.6,1238,671,284,"{'Standard', 'Settlers', 'Mercenaries'}",249.86666666666667
The Brass Dome,Gladiator Plate,9533.400000000001,14610,5678,1256,"{'Standard', 'Settlers', 'Mercenaries'}",3177.8000000000006
Geofri's Legacy,Great Crown,400.5,445,445,26,{'Standard'},400.5
Cowl of the Thermophile,Ezomyte Burgonet,782.6000000000001,1096,658,149,"{'Standard', 'Settlers', 'Mercenaries'}",260.86666666666673
Replica Loreweave,Elegant Ringmail,2199.0,3985,2370,340,"{'Standard', 'Settlers', 'Mercenaries'}",733.0
Replica Maloney's Mechanism,Ornate Quiver,999.0,1760,1152,161,"{'Standard', 'Settlers', 'Mercenaries'}",333.0
The Scales of Justice,Chiming Spirit Shield,677.2,1169,580,344,"{'Standard', 'Settlers', 'Mercenaries'}",225.73333333333335
Apep's Slumber,Vaal Spirit Shield,846.7,1315,661,127,"{'Standard', 'Settlers', 'Mercenaries'}",282.23333333333335
Cadigan's Crown,Runic Crown,448.40000000000003,648,372,62,"{'Standard', 'Settlers', 'Mercenaries'}",149.46666666666667
Entropic Devastation,Assassin's Mitts,1841.8000000000002,3661,2834,257,"{'Standard', 'Settlers', 'Mercenaries'}",613.9333333333334
Mahuxotl's Machination,Steel Kite Shield,1460.5,2409,1408,192,"{'Standard', 'Settlers', 'Mercenaries'}",486.8333333333333
Kaltensoul,Painted Buckler,479.7,533,533,52,{'Standard'},479.7
Architect's Hand,Ambush Mitts,679.5,1115,639,125,"{'Standard', 'Settlers', 'Mercenaries'}",226.5
Saqawal's Nest,Blood Raiment,3982.9,5383,1901,433,"{'Standard', 'Settlers', 'Mercenaries'}",1327.6333333333334
Legacy of Fury,Wyrmscale Boots,10094.5,17265,10734,928,"{'Standard', 'Settlers', 'Mercenaries'}",3364.8333333333335
Omeyocan,Carnal Boots,1791.3,2242,1567,181,"{'Standard', 'Settlers'}",895.65
Apep's Supremacy,Vaal Spirit Shield,641.6,769,443,44,"{'Standard', 'Settlers'}",320.8
Broadstroke,Heavy Quiver,520.2,578,578,32,{'Standard'},520.2
The Shattered Divinity,Blunt Arrow Quiver,272.3,332,279,26,"{'Standard', 'Settlers'}",136.15
Replica Allelopathy,Sorcerer Gloves,282.6,314,314,17,{'Standard'},282.6
The Devourer of Minds,Pig-Faced Bascinet,1775.6000000000001,3656,2958,255,"{'Standard', 'Settlers', 'Mercenaries'}",591.8666666666667
Replica Abyssus,Ezomyte Burgonet,2494.9,4274,2650,396,"{'Standard', 'Settlers', 'Mercenaries'}",831.6333333333333
Sunspite,Clasped Boots,347.40000000000003,386,386,22,{'Standard'},347.40000000000003
Death's Door,Crusader Boots,1571.1999999999998,2170,1382,189,"{'Standard', 'Settlers', 'Mercenaries'}",523.7333333333332
Qotra's Regulator,Sovereign Spiked Shield,787.9000000000001,1414,949,106,"{'Standard', 'Settlers', 'Mercenaries'}",262.6333333333334
Asenath's Chant,Iron Circlet,3096.0,3440,3440,335,{'Standard'},3096.0
Duskblight,Leatherscale Boots,5.4,6,6,1,{'Standard'},5.4
Shattershard,Crimson Round Shield,599.3,970,527,116,"{'Standard', 'Settlers', 'Mercenaries'}",199.76666666666665
Replica Soul Strike,Spike-Point Arrow Quiver,698.3000000000001,1067,529,119,"{'Standard', 'Settlers', 'Mercenaries'}",232.76666666666668
Temptation Step,Shagreen Boots,1225.2,2177,1449,169,"{'Standard', 'Settlers', 'Mercenaries'}",408.40000000000003
The Formless Flame,Royal Burgonet,2225.5,4465,3568,318,"{'Standard', 'Settlers', 'Mercenaries'}",741.8333333333334
Gamblesprint,Hydrascale Boots,715.5,1547,1341,116,"{'Standard', 'Settlers', 'Mercenaries'}",238.5
The Tempest Rising,Goliath Greaves,4208.900000000001,9350,8279,548,"{'Standard', 'Settlers', 'Mercenaries'}",1402.966666666667
Blackgleam,Cured Quiver,261.0,290,290,14,{'Standard'},261.0
The Anticipation,Ezomyte Tower Shield,1787.8000000000002,3114,2020,205,"{'Standard', 'Settlers', 'Mercenaries'}",595.9333333333334
Cowl of the Ceraunophile,Solaris Circlet,852.9000000000001,1332,651,170,"{'Standard', 'Settlers', 'Mercenaries'}",284.3
Gravebind,Hydrascale Gauntlets,2692.6000000000004,5081,3736,354,"{'Standard', 'Settlers', 'Mercenaries'}",897.5333333333334
Hand of the Fervent,Zealot Gloves,683.6,1198,761,109,"{'Standard', 'Settlers', 'Mercenaries'}",227.86666666666667
Cowl of the Cryophile,Silken Hood,906.2,1425,704,181,"{'Standard', 'Settlers', 'Mercenaries'}",302.06666666666666
Emperor's Vigilance,Steel Kite Shield,5410.700000000001,8847,4967,824,"{'Standard', 'Settlers', 'Mercenaries'}",1803.5666666666668
Voidfletcher,Primal Arrow Quiver,2360.2000000000003,4547,3387,329,"{'Standard', 'Settlers', 'Mercenaries'}",786.7333333333335
Infernal Mantle,Occultist's Vestment,808.2,898,723,18,{'Standard'},808.2
The Perfect Form,Zodiac Leather,2207.0,2677,1413,138,"{'Standard', 'Settlers', 'Mercenaries'}",735.6666666666666
Duskblight,Ironscale Boots,547.2,608,608,36,{'Standard'},547.2
Skyforth,Sorcerer Boots,3675.8,5388,3022,427,"{'Standard', 'Settlers', 'Mercenaries'}",1225.2666666666667
Fenumus' Spinnerets,Assassin's Boots,1592.6999999999998,2245,1387,137,"{'Standard', 'Settlers', 'Mercenaries'}",530.9
Replica Three-step Assault,Shagreen Boots,1106.7,1843,1068,202,"{'Standard', 'Settlers', 'Mercenaries'}",368.90000000000003
Light of Lunaris,Jingling Spirit Shield,3437.5,5945,3763,436,"{'Standard', 'Settlers', 'Mercenaries'}",1145.8333333333333
Unyielding Flame,Archon Kite Shield,973.1999999999999,1509,690,222,"{'Standard', 'Settlers', 'Mercenaries'}",324.4
Rigwald's Quills,Two-Point Arrow Quiver,2612.1000000000004,4173,2253,327,"{'Standard', 'Settlers', 'Mercenaries'}",870.7000000000002
Ceaseless Feast,Spiked Gloves,2239.0,4508,3529,433,"{'Standard', 'Settlers', 'Mercenaries'}",746.3333333333334
Voidfletcher,Penetrating Arrow Quiver,876.6,974,974,46,{'Standard'},876.6
The Flawed Refuge,Maple Round Shield,506.0,815,425,135,"{'Standard', 'Settlers', 'Mercenaries'}",168.66666666666666
The Tempest's Binding,Callous Mask,2755.9,3156,2987,194,"{'Standard', 'Settlers'}",1377.95
Magna Eclipsis,Pinnacle Tower Shield,1171.7,1485,1149,116,"{'Standard', 'Settlers', 'Mercenaries'}",390.56666666666666
Dance of the Offered,Shackled Boots,581.4,646,646,30,{'Standard'},581.4
Martyr's Crown,Vine Circlet,529.2,588,588,26,{'Standard'},529.2
Deidbellow,Gilded Sallet,668.7,743,743,49,{'Standard'},668.7
Skin of the Loyal,Simple Robe,6421.700000000001,8950,5679,648,"{'Standard', 'Settlers', 'Mercenaries'}",2140.566666666667
The Fracturing Spinner,Blunt Arrow Quiver,928.9000000000001,1126,957,100,"{'Standard', 'Settlers'}",464.45000000000005
Frostferno,Leather Hood,1561.5,1735,1735,128,{'Standard'},1561.5
Malachai's Awakening,Iron Mask,520.2,578,578,38,{'Standard'},520.2
Doedre's Malevolence,Velvet Gloves,728.1,809,809,46,{'Standard'},728.1
Fenumus' Weave,Carnal Mitts,1723.6,2376,1540,149,"{'Standard', 'Settlers', 'Mercenaries'}",574.5333333333333
Command of the Pit,Riveted Gloves,2660.9,4009,2113,240,"{'Standard', 'Settlers', 'Mercenaries'}",886.9666666666667
Mask of the Tribunal,Magistrate Crown,12173.900000000001,20600,12731,800,"{'Standard', 'Settlers', 'Mercenaries'}",4057.966666666667
Perepiteia,Ezomyte Spiked Shield,25062.5,50697,41012,994,"{'Standard', 'Settlers', 'Mercenaries'}",8354.166666666666
Replica Veil of the Night,Great Helmet,1107.5,1817,1016,205,"{'Standard', 'Settlers', 'Mercenaries'}",369.1666666666667
Replica Victario's Charity,Laminated Kite Shield,1094.2,1761,946,204,"{'Standard', 'Settlers', 'Mercenaries'}",364.73333333333335
Replica Leer Cast,Festival Mask,1235.3,2088,1235,233,"{'Standard', 'Settlers', 'Mercenaries'}",411.76666666666665
The Fledgling,Lacquered Helmet,3489.9,6022,3753,596,"{'Standard', 'Settlers', 'Mercenaries'}",1163.3
Vorana's March,Runic Sabatons,2204.0,3866,2483,378,"{'Standard', 'Settlers', 'Mercenaries'}",734.6666666666666
Cragfall,Serrated Arrow Quiver,352.8,392,392,14,{'Standard'},352.8
Whakatutuki o Matua,Tarnished Spirit Shield,694.8000000000001,772,772,70,{'Standard'},694.8000000000001
Hyrri's Demise,Sharktooth Arrow Quiver,742.5,825,825,50,{'Standard'},742.5
Akoya's Gaze,Regicide Mask,866.9000000000001,1563,998,241,"{'Standard', 'Settlers', 'Mercenaries'}",288.9666666666667
Glitterdisc,Burnished Spiked Shield,833.4,926,926,44,{'Standard'},833.4
Second Piece of Focus,Archon Kite Shield Piece,1055.3,1433,961,81,"{'Standard', 'Settlers', 'Mercenaries'}",351.76666666666665
First Piece of Focus,Archon Kite Shield Piece,1126.9,1519,1035,107,"{'Standard', 'Settlers', 'Mercenaries'}",375.6333333333334
Fourth Piece of Focus,Archon Kite Shield Piece,1181.8999999999999,1622,1061,114,"{'Standard', 'Settlers', 'Mercenaries'}",393.96666666666664
Third Piece of Storms,Callous Mask Piece,1010.5,1388,909,94,"{'Standard', 'Settlers', 'Mercenaries'}",336.8333333333333
Hale Negator,Mind Cage,2744.9,4093,2211,270,"{'Standard', 'Settlers', 'Mercenaries'}",914.9666666666667
Bitterbind Point,Titanium Spirit Shield,9625.400000000001,18617,14237,793,"{'Standard', 'Settlers', 'Mercenaries'}",3208.466666666667
Manastorm,Lacewood Spirit Shield,2172.0,4317,3423,266,"{'Standard', 'Settlers', 'Mercenaries'}",724.0
The Trickster's Smile,Visored Sallet,587.5,890,443,129,"{'Standard', 'Settlers', 'Mercenaries'}",195.83333333333334
Shavronne's Gambit,Scholar Boots,608.4,676,676,34,{'Standard'},608.4
First Piece of Storms,Callous Mask Piece,1054.5,1443,953,94,"{'Standard', 'Settlers', 'Mercenaries'}",351.5
Third Piece of Focus,Archon Kite Shield Piece,1087.7,1456,1007,95,"{'Standard', 'Settlers', 'Mercenaries'}",362.56666666666666
The Signal Fire,Blazing Arrow Quiver,232.20000000000002,258,258,17,{'Standard'},232.20000000000002
Windshriek,Reinforced Greaves,993.6,1104,1104,68,{'Standard'},993.6
Dusktoe,Leatherscale Boots,198.0,220,220,13,{'Standard'},198.0
Second Piece of Storms,Callous Mask Piece,1172.5,1603,1059,103,"{'Standard', 'Settlers', 'Mercenaries'}",390.8333333333333
Worldcarver,Dragonscale Gauntlets,1572.3,1747,1747,77,{'Standard'},1572.3
Manastorm,Fossilised Spirit Shield,1291.5,1435,1435,77,{'Standard'},1291.5
Second Piece of Directions,Blunt Arrow Quiver Piece,1418.3000000000002,1924,1289,140,"{'Standard', 'Settlers', 'Mercenaries'}",472.7666666666667
Viper's Scales,Full Scale Armour,696.6,774,774,26,{'Standard'},696.6
Allelopathy,Sorcerer Gloves,2917.8,3242,3242,134,{'Standard'},2917.8
Kongming's Stratagem,Ivory Spirit Shield,3663.9,4071,4071,126,{'Standard'},3663.9
Maloney's Nightfall,Blunt Arrow Quiver,1821.6000000000001,2024,2024,71,{'Standard'},1821.6000000000001
The Formless Flame,Siege Helmet,1395.0,1550,1550,74,{'Standard'},1395.0
Scorpion's Call,Broadhead Arrow Quiver,1635.3,1817,1817,70,{'Standard'},1635.3
The Living Blade,Ezomyte Blade,885.7,2173,2071,119,"{'Standard', 'Settlers'}",442.85
The Surging Thoughts,Legion Sword,317.7,373,324,33,"{'Standard', 'Settlers'}",158.85
Hrimnor's Dirge,Sledgehammer,434.7,483,410,19,{'Standard'},434.7
The Enmity Divine,Imperial Staff,1214.9999999999998,1422,1114,104,"{'Standard', 'Settlers', 'Mercenaries'}",404.99999999999994
Panquetzaliztli,Jagged Maul,376.20000000000005,418,242,27,{'Standard'},376.20000000000005
Atziri's Rule,Judgement Staff,1458.8,2408,1415,170,"{'Standard', 'Settlers', 'Mercenaries'}",486.26666666666665
Voidforge,Infernal Sword,3262.9,3814,2047,339,"{'Standard', 'Settlers', 'Mercenaries'}",1087.6333333333334
Pledge of Hands,Judgement Staff,5592.3,6644,3364,407,"{'Standard', 'Settlers', 'Mercenaries'}",1864.1000000000001
Starcaller,Abyssal Axe,20.099999999999998,31,24,31,"{'Standard', 'Mercenaries'}",10.049999999999999
The Stormwall,Royal Staff,638.1,709,595,45,{'Standard'},638.1
Echoforge,Infernal Sword,667.8,982,412,147,"{'Standard', 'Settlers', 'Mercenaries'}",222.6
Tawhoa's Felling,Piledriver,1913.4,4741,4553,150,"{'Standard', 'Settlers'}",956.7
The Searing Touch,Long Staff,620.1,689,412,25,{'Standard'},620.1
Replica Kongor's Undying Rage,Terror Maul,237.79999999999998,376,181,62,"{'Standard', 'Settlers', 'Mercenaries'}",79.26666666666667
Atziri's Disfavour,Vaal Axe,4083.2000000000003,4622,2292,303,"{'Standard', 'Settlers', 'Mercenaries'}",1361.0666666666668
Dying Breath,Coiled Staff,458.1,509,494,18,{'Standard'},458.1
Hand of Wisdom and Action,Imperial Claw,3213.3999999999996,4015,3170,237,"{'Standard', 'Settlers', 'Mercenaries'}",1071.1333333333332
Grace of the Goddess,Prophecy Wand,501.9,1059,900,126,"{'Standard', 'Settlers', 'Mercenaries'}",167.29999999999998
United in Dream,Cutlass,1963.2,2675,1744,284,"{'Standard', 'Settlers', 'Mercenaries'}",654.4
Severed in Sleep,Cutlass,4578.3,7856,4968,498,"{'Standard', 'Settlers', 'Mercenaries'}",1526.1000000000001
Soul Taker,Siege Axe,3599.4,4402,3641,363,"{'Standard', 'Settlers', 'Mercenaries'}",1199.8
Disintegrator,Maelström Staff,1993.0,2369,1489,131,"{'Standard', 'Settlers', 'Mercenaries'}",664.3333333333334
The Winds of Fate,Foul Staff,206.8,317,117,41,"{'Standard', 'Settlers'}",103.4
Legacy of the Rose,Judgement Staff,74.69999999999999,121,111,121,"{'Standard', 'Mercenaries'}",37.349999999999994
The Dancing Duo,Reaver Sword,495.90000000000003,551,487,24,{'Standard'},495.90000000000003
Xoph's Inception,Bone Bow,2124.9,2361,2308,96,{'Standard'},2124.9
Silverbough,Crude Bow,919.8000000000001,1022,545,51,{'Standard'},919.8000000000001
Story of the Vaal,Gemstone Sword,1202.7,2145,1428,193,"{'Standard', 'Settlers', 'Mercenaries'}",400.90000000000003
